3676,DEF,"–pik1, –piaq, –pigaq (NSU form) genuine N; real N; authentic N; and –pig-, –piar-, –pigar- (NSU form) to be really V; to be very V; cf. -pik2; > -pigainar-, -qapiar(ar)-, -qapigte-; < PE pb. pi!qayaq",kayak,
3677,DEF,"qayapik, qayapiaq, qayapigaq","authentic, old-style kayak covered with skins (in contrast to one made of canvas, fiberglass, etc.)",
3678,DEF,kuuvviaq,coffee,
3679,DEF,"kuuvviapik, kuuvviapiaq","real coffee (in contrast to instant, decaffeinated, or ersatz coffee)",
3680,DEF,yuk,person,
3681,DEF,"Yup’ik, Yupiaq","an Eskimo of southwestern Alaska (in contrast to an Indian, Inupiaq Eskimo, white, or black person, etc.)’; regular person (in contrast to a shaman)",
3682,DEF,kass’aq,white person,
3683,DEF,Kass’apik,Russian,‘proper 
3684,DEF,nuna,land,
3685,DEF,nunapik,"real land, high ground’; tundra",(lexicalized) 
3686,DEF,angyaq,open boat,
3687,DEF,angyapiaq,skin-covered open boat,
3688,POST,cali-,to work,
3689,DEF,"calipigtuq, calipiartuq",he is really working,
3690,POST,kaig-,to be hungry,
3691,DEF,"kaipigtuq, kaipiartuq",he is very hungry,
3692,POST,cuka-,to be fast,
3693,DEF,"cukapigtuq, cukapiartuq (also, irregularly, cukpiartuq)", is very fast,
3694,POST,assir-,to be good,
3695,DEF,"assipigtuq, assipiartuq (also, irregularly, aspiartuq)",it is very good,
3696,DEF,"“Yuut nerlarait.” “Kass’at-llu-qaa?” “Qaang, Yupiit, Kass’at pivkenateng.”","“People eat them.“ “White people too?” “No, southwestern Alaskan Eskimos — our own kind of people — not White people.”’Ilak-wa ’cali ’ikegkuk ’tua-i ’ika-i ’maaten ’tauna ’tua-i ’allakarrarmi ’uitalria ’yupiunritlinilria ’angalkuuluni ’ta¥gaam ’pillinilria ’tauna. Unlike ’his ’two ’partners ’over ’there, ’that ’one ’who ’was ’by ’himself ’was ’not ’an ’ordinary ’person ’but ’was ’a ’shaman instead.",1997:578) 
3700,DEF,"+pik2, +piaq, +pigaq (NUN form) most important form of N # non-productive; forms with this postbase are lexicalized; cf. –pik1; > -lugpiaq, -yarpiaq imaq",content,
3701,DEF,imarpik,ocean,
3702,DEF,talliq,arm,
3703,DEF,tallirpik,"right side, right arm",
3704,DEF,iqalluk,dog salmon,fish) 
3705,DEF,iqallugpik,Dolly Varden,
3706,DEF,uqvik,"tree, willow",
3707,DEF,uqvigpik,alder,
3708,DEF,atsaq,berry,
3709,DEF,atsarpiaq,"salmonberry, cloudberry",usage) 
3710,DEF,equk,wood,
3711,DEF,equgpigaq,construction lumber,usage) 
3712,DEF,kalngaq,grass bag,
3713,DEF,kalngagpigaq,tight mesh grass bag,usage) 
3714,DEF,nacaq,hat,
3715,DEF,nacapigaq,man’s dance hat,usage) 
3716,DEF,nuvuk,point,
3717,DEF,nuvupigaq,Alaska Peninsula and the Aleutian Chain,usage) 
3718,DEF,"Q +(a)q, +(aa)q #and +(a)r-, +(aa)r- # used with English words when they are used in Yup’ik speech or writing; the (a) or (aa) is used if the English word ends in a consonant, and is often accompanied by gemination of the final consonant of the English word college-arluni or college-aarluni",going to college’candy-q candy,come 
3719,DEF,taiqaciuq,"he is coming over for no real purpose, slowly, casually",
3720,POST,qavar-,to sleep,
3721,DEF,qavaqaciuq,"he is napping, dozing",
3722,POST,ayag-,to go,
3723,DEF,ayakaciuq,he is taking a walk,
3724,DEF,meq,water,
3725,DEF,meqainaq,merely water,
3728,DEF,Postbases nuna,land,
3729,DEF,nunaqainaq,merely land,
3730,DEF,yuk,person,
3731,DEF,yukainaq,only a person,
3732,POST,at’e-,to put on,
3733,DEF,at’eqainaraa,he just put it on,
3734,POST,nere-,to eat,
3735,DEF,nerqainartuq,he is just eating,
3737,POST,–qainaurte- to be ready to V # < -qainaq-urtekuimar-,to swim,
3738,DEF,kuimaqainaurtuq,he is ready to swim,
3739,POST,nuteg-,to shoot,
3740,DEF,nutkainaurtaa,he is ready to shoot it,
3741,POST,{-qanir- see –kanir-} –qapiar(ar)- to be very V # the initial q or k of this postbase may be geminated and/or there may be syncope for extra emphasis; = qapigte-; < -qar-pig-ar(ar)urug-,to melt,
3742,DEF,"urukapiartuq (or, for more emphasis, uruk’apiartuq)",it is completely melted,
3743,POST,qavarni-,to be sleepy,
3744,DEF,qavarniqapiartuq,he is very sleepy’; qavarniqapiarallruuq he was very sleepy,
3745,POST,tangerrsug-,to want to see,
3746,DEF,tangerrsukapiararaa,he wants to see her very much,
3747,POST,assir-,to be good,
3748,DEF,"assiqapiartuq (also, irregularly, asqapiartuq)",it is very good,
3749,DEF,Tegullrunrilkuvgu igteqapiaryartuq.,"If you hadn’t taken it, it would have really fallen.",‘all’) 
3750,POST,–qapigte- to be very V #the initial q or k of this postbase may be geminated and/or there may be syncope for extra emphasis; = qapiar(ar)-; < -qar-pig-?assir-,to be good,
3751,DEF,"assiqapigtuq (or, for more emphasis, assiq’apigtuq)","it is very good, excellent, superb’; assiqapigtellria yuk a virtuous, righteous person",
3752,POST,kaig-,to be hungry,
3753,DEF,kaikapigtuq,he is very hungry’; kaikapigtellruuq he was very hungry,
3754,DEF,+qaq N area of possessor; exact area denoted by N with respect to possessor # used only with positional bases; takes possessed endings mainly; < PE pb. qa3 cani(q),area beside,
3755,DEF,"caniqerrani, caniqaani","on the side of it, right beside it",it’) 
3756,DEF,ciu,area in front,
3757,DEF,ciuqerrani,"in its front part, right in front of it",it’) 
3758,DEF,Caniqamikun-gguq akngialartuq.,He says that he has pain right in his side.’Caniqairaa ’or ’Caniqerriraa. He ’went ’through ’the ’area ’right ’beside it.,
3762,POST,"–qaqe-1 to V now and then; to V intermittently # used with the subordinative mood; when this postbase -qaqefollows an unstressed syllable, it takes the form -qa’aqe-; note that this postbase is underlyingly -qaraqe- (from -qar- and +’(g)aqe-) with -qaqe- and -qa’aqe- arising by deletion of a between r and q, and deletion of r before qe with a subsequent e-dropping suffix; thus nerqaqluni comes from nerqaraqluni (still possible but uncommon) via underlying *nerqarqluni, and quuyurniqa’aqluni comes from quuyurniqaraqluni (still possible but uncommon) via underlying *quuyurniqa’arqluni; see also Practical Grammar of . . . Yup’ik (p. 238ff) nere-",to eat,
3763,DEF,nerqaqluni or ner’qaqluni,eating now and then,
3764,POST,ayag-,to go,
3765,DEF,ayakaqluni,moving now and then from place to place,
3766,POST,quuyurni-,to smile,
3767,DEF,quuyurniqa’aqluni,smiling now and then,
3768,DEF,Aanam yuvriraa panimi atkuliara quuyurniqa’aqluni.,"The mother is examining the parka her daughter made, smiling now and then.",‘to 
3769,DEF,igqaqut,they fell one after another,
3770,POST,egte-,to throw away,
3771,DEF,egqaqai,he threw them away one after another,
3772,POST,mumigte-,to turn over,
3773,DEF,mumigqaqai,he turned them over one after another’; mumigqaqut they are turning over one after another’; mumigqaqiuq he is turning things over one after another,
3774,POST,"–qaqur(ar)-, –qaqu- to V now and then # nere-",to eat,
3775,DEF,"nerqaqu’urtuq, nerqaquuq",he is eating now and then,
3776,POST,pissur-,to hunt,
3777,DEF,"pissuqaqurallrui, pissuqaqullrui",he hunted them now and then,
3778,POST,"–qar- to V briefly; to merely V; please V; to V immediately before an associated event # often used with the optative or subordinative to form a polite request; note that an a between q and r usually is changed to e (in other suffixes as well as this one), as the examples show; > -ngqerr-, -qainaq, -qapiar(ar)-, -qapigte-, -qarraar-, -qaqe-, -qaryaquna-, -qerte-, -yukaar(ar)-; < PE pb. (k)ka3tegu-",to take,
3779,DEF,teguqerluku,grabbing it,
3780,POST,aper-,to say,
3781,DEF,apqerru,please say it,
3782,POST,aqume-,to sit down,
3783,DEF,aqumqerluten,kindly sit down,
3784,POST,tai-,to come over,
3785,DEF,taiqaa,"come here, please",
3786,POST,callmag-,to patch,
3787,DEF,callmakarru,please patch it,
3788,POST,nipete-,to extinguish,
3789,DEF,"nipteqarru (HBC form), nipteqerru",please turn it off,
3790,POST,ca-,to occur,
3791,DEF,caqerluni,"once, just then, suddenly, at that time",
3792,POST,kegge-,to bite,
3793,DEF,kegqerluku,biting it,following) 
3797,POST,qavar-,to sleep,
3798,DEF,qavaqertuq,he fell asleep,(lexicalized) 
3799,POST,ayag-,to leave,
3800,DEF,ayakartuq,he fled,
3801,POST,kaug-,"to hit, to strike",
3802,DEF,ka¥k’araa,he struck it with a sudden sharp blow,
3803,POST,"With certain bases (ending in g especially), there is syncopation (and, if needed, e insertion; see the section on “Gemination and/or Syncope within the Base with Postbases Expressing Suddenness” in the Introduction to the Postbases: callmag-",to patch,
3804,DEF,callemkaraa,he patched in a little time,
3805,POST,iqmig-,to put and hold in mouth,
3806,DEF,iqemkartuq,he put a little bit of something in his mouth,
3807,POST,itegmig-,to kick,
3808,DEF,itemkaraa,he kicked it lightly,
3809,POST,pupsug-,to pinch,
3810,DEF,pupeskaraa,he pinched it lightly,
3811,POST,atmag-,to carry a load on the back,
3812,DEF,atemkartuq,he put a little load on his back,
3813,POST,paralur-,to have maggots,
3814,DEF,paralqertuq,it got a sudden infestation of maggots,
3815,DEF,Teguqerluku anqerrutaa.,"Grabbing it, he ran out — suddenly went out — with it.’Qimugtem ’neqa ’kegqerluku ’taitaa. The ’dog ’took ’the ’fish ’in ’its ’mouth ",‘to 
3816,DEF,taiqerraarluni,right after coming,
3817,POST,cali-,to work,
3818,DEF,caliqerraallermini,when he first worked,
3819,POST,ayag-,to leave,
3820,DEF,ayakarraallemni,when I first left,
3821,DEF,Ayagniqarraami Agayutem ellarpak nuna-llu piliaqellruak.,In the (very) beginning God created heaven and earth.,‘to 
3822,DEF,pissuqeryaqunaki,don’t ever hunt them!,
3823,POST,ayanqigte-,to leave again,
3824,DEF,ayanqigteqeryaqunak,don’t ever leave again!,
3825,POST,callug-,to fight,
3826,DEF,callukaryaqunii,don’t ever fight me!,
3827,POST,–qataar(ar)- to slowly start to V; to V gradually # < -qatar-ar(ar)cali-,to work,
3828,DEF,caliqataartuq,he is slowly starting to work,
3829,POST,nere-,to eat,
3830,DEF,nerqataararaa,he is slowly starting to eat it,
3831,POST,unug-,for night to fall,
3832,DEF,unukataarallrani,when it slowly started to become night,
3836,DEF,–qatak # meaning undetermined; non-productive arnaq,"woman, female",
3837,DEF,arnaqatak,cow moose,
3838,DEF,angyaq,boat,
3839,DEF,angyaqatak,large open boat of skin stretched over a wood frame,
3840,POST,naker-,to be straight,
3841,DEF,nakerqatak,side wall of sod house,
3842,DEF,amaq,back load,
3843,DEF,amaqatak,back of fish,
3844,DEF,ciruneq,antler,
3845,DEF,cirunqatak,"old antler, parietal bone’; occipital bone",
3846,POST,–qatar- to be about to V # > qataar(ar)-; < PE pb. k(k)atta3ca-,to do something,
3847,DEF,caqatarcit?,what are you going to do?,
3848,POST,nere-,to eat,
3849,DEF,ner’qataraa or nerqataraa,he’s about to eat it,
3850,POST,ayag-,to leave,
3851,DEF,ayakatartua,I am about to leave,
3852,POST,yurar-,to Eskimo dance,
3853,DEF,yuraqatartut,they are about to dance,
3854,DEF,Ervuqaqataryaaqellemni pillruanga ikayuusqelluni.,"When I was about to take a bath, he asked me to help him.",pick 
3855,DEF,unataqcaartuq,he’s slowly picking berries,
3856,POST,cali-,to work’auluke- to ’take ’care of,
3857,DEF,caliqcaartuq,he’s working slowly and continously,
3858,POST,assir-,to be well,
3859,DEF,assiqcaaraa,be well!,
3860,POST,nere-,to eat,
3861,DEF,nereqcaarlii,let me eat taking my time!,
3862,POST,ayag-,to leave,
3863,DEF,ayakcaarlii,let me get going!,
3864,POST,elag-,to dig,
3865,DEF,elakcaartuq,he’s gradually digging away,
3866,POST,pi-,to do’and ’unidentified ’intervening ’postbase ,postbase 
3867,DEF,picuqcaarluni,(he) acting carefully,
3868,DEF,aulukeqcaararai,he is continuing to take care of them,mother) 
3869,DEF,"Temciyungermi ellii ngel’anritengnaqluni piluni, tua-i ta¥gaam taguteqcaarluku saaniigkaq neriniteksukluku aanaminun.","Though she thought it was pretty funny she tried hard not to laugh, and instead continued as best she could carrying the kettle for heating water for tea or coffee thinking that their mother must be getting tired of waiting for the water.",–kegtaar(aq*)} 
3874,POST,iter-,to go in,
3875,DEF,"itqertuq, itqe’rtuq",he rushed in,
3876,POST,ane-,to go out,
3877,DEF,anqertuq,he rushed out,
3878,POST,mayur-,to go up,
3879,DEF,"mayuqertuq, may’uqertuq, masqertuq",he went up very fast,
3880,POST,atrar-,to go down,
3881,DEF,atraqertuq,he went down quickly,
3882,POST,assiri-,to get well,
3883,DEF,assiriqertuq,he got well all of a sudden’; it suddenly became good,
3884,POST,nenge-,to stretch,
3885,DEF,nengqe’rtuq,it suddenly stretched,
3886,POST,qerar-,to cross,
3887,DEF,qer’aqertuq,he rushed across,
3888,POST,"Also, irregularly: uterte-",to go home,
3889,DEF,utqertuq,he rushed home,
3890,DEF,Anqertellruuq niicamiu qetunrani qiallrani.,She hurriedly went out when she heard her son crying.’Nakleng-gguq ’maurlua ’natermi ’aqumgaqertuq. That ’poor ’grandmother ’of ’his ’suddenly ’found ’herself ’sitting ’on ’the floor.’Kuskaq ’mayuqertellruuq ’napam ’kangranun ’qimugtem ’malirqallrani. The ’cat ’scampered ,go 
3891,DEF,anqetaartuq,he is going in and out,
3892,POST,ayag-,to leave,
3893,DEF,ayaketaartuq,"he is leaving, then returning, then leaving again",
3894,POST,cillur-,to slide,‘to 
3895,DEF,cilluqetaartuq,he is sliding down repeatedly,
3896,DEF,nerqetaartuq,he keeps eating at intervals’; nerqetaarai he keeps eating them at intervals,
3897,POST,cayug-,to pull out,
3898,DEF,cayuketaaq,drawer in a dresser,
3899,POST,mayur-,to go up,
3900,DEF,"mayuqetaaruuq it (e.g., elevator)",is a device for going up and down,
3904,POST,melu-,to cover eyes in a hide and seek game,
3905,DEF,meluqetaaq,game of hide and seek,
3906,POST,"?, cf. age-",to go over,
3907,DEF,agqetaaq,sling for hunting,(lexicalized) 
3908,DEF,ca,to do something,
3909,DEF,caqtaartuq,he is messing around’; it is not functioning properly,
3910,DEF,qaillun,how; some way or the other,
3911,DEF,qailluqtaartuq,he’s in a hard to fathom way’; he is getting better and then worse again’; he is making various facial expressions,
3912,DEF,Ataam ayagtuq Mecaq’aq mecaqetaarluni.,"Again Mecaq’aq left, repeatedly slapping (his feet in the wet mud).",‘other 
3913,DEF,akiqliartaa,it reaches to the other side of it,
3914,DEF,teq,bottom,
3915,DEF,teqliarrluku,extending to the bottom of it,
3916,DEF,qukaq,middle,
3917,DEF,qukaqliarrluku,extending to the middle of it,
3918,DEF,"–qlikacaar(aq*) one that is the farthest in the area denoted by N # used with positional bases, demonstrative adverb bases, and similar nouns; < -qliq-kaca(g)aryaa(ni)",yonder,
3919,DEF,yaaqlikacaar,the farthest one,
3920,DEF,uka(ni),on the way here,
3921,DEF,ukaqlikacaar,the nearest one,
3922,DEF,qulae,area above,
3923,DEF,quleqlikacaar,the highest one,
3924,DEF,kingu,area behind,
3925,DEF,kinguqlikacaar,"the one farthest to the rear’, the lastborn child’; kinguqlikacaarqa my youngest sibling",
3926,DEF,ciu,area in front,
3927,DEF,ciuqlikacaar,"the one farthest in front’, the first one",
3928,DEF,"–qliq* the one located far in the area or space or time denoted by N # used with positional bases, demonstrative adverb bases, and similar nouns; when used with a possessed ending, it means the one more in the N direction than possessor; cf. -liq; > -qliarte-, -qlikacaar(aq*), -yaqlir-; < PE pb. qlia3kingu",area behind,
3929,DEF,ciu,area in front’iquk end,
3930,DEF,kinguqliq,"rear one’, younger sibling’; kinguqlia the one behind him’ciuqliq front ’one’, first ’one’, leader",the 
3931,DEF,tunu,area at the back,
3932,DEF,tunuqliq,one in the back,
3933,DEF,qukaq e,area in the middle,
3934,DEF,qukaqliq,one in the middle,
3935,DEF,qula,area above,
3936,DEF,quleqliq,"one above’, at the top",
3937,DEF,aci,area below,
3938,DEF,aciqliq,"one below’, at the bottom",
3942,DEF,ilu,area inside,
3943,DEF,iluqliq,inner one,
3944,DEF,ua(ni),by the exit,
3945,DEF,uaqliq,one by the exit,
3946,DEF,negeq,north,
3947,DEF,Negeqliq,St. Mary’s,
3948,DEF,ungalaq,south,
3949,DEF,"Ungalaqliq, Unalakleet,",southern one,groups) 
3950,DEF,kelu,"area behind’, back from the river",
3951,DEF,keluqliq,"one farther away from the river’, one closer to the wall in a shared bed",
3952,DEF,ketae,"area forward’, toward the river",
3953,DEF,keteqliq,"one closer to the river’, one farther from the wall in a shared bed",
3954,DEF,ama(ni),over there,
3955,DEF,amaqliq,older brother,lexicalized) 
3956,DEF,qeteq,middle,areas) 
3957,DEF,qeteqliq,middle finger,lexicalized) 
3958,DEF,"{-qliute- see -kliute-} {-qsagute- see -ksagute-} {-qsaite- see -ksaite-} {-qsaitelar- see -ksaitelar-} {-qsartur- see -yartur-} –qsig- to be far in the direction denoted by N # used with positional bases, demonstrative adverb bases, and similar nouns; takes intransitive endings only; > -qsigi-; < PE pb. 9i!yaa(ni)",yonder,
3959,DEF,yaaqsigtuq,it is distant,
3960,DEF,uka(ni),on the way here,
3961,DEF,ukaqsigtuq,it is nearby,
3962,DEF,qula e,area above,
3963,DEF,quleqsigtuq,it is high up,
3964,DEF,ilu,area inside,
3965,DEF,iluqsigtuq,it is far inside,
3966,DEF,ciu,area in front,
3967,DEF,ciuqsigtuq,it is far in front,
3968,DEF,aci,area below,
3969,DEF,aciqsigtuq,it is far below,
3970,DEF,iquk,end,
3971,DEF,iquksigtuq,it is at the very end,
3972,DEF,"–qsigi- to get farther into the area denoted by N #used with positional bases, demonstrative adverb bases, and similar nouns; takes intransitive endings only; < -qsig-i1yaa(ni)",yonder,
3973,DEF,yaaqsigiuq,it is going farther away,
3974,DEF,uka(ni),on the way here,
3975,DEF,ukaqsigiuq,it is getting nearer,
3976,DEF,qulae,"upper area’, area above",
3977,DEF,quleqsigiuq,it is getting higher,
3982,POST,{-qsug- see -yug-} @–qtaar- to repeatedly V at intervals; to V back and forth # drops base-final te as well as a preceding fricative; cf. -qetaaq angaqerte-,to jerk forward’arvir- to cross’qevli- to glitter,
3983,DEF,angaqeqtaartuq,it’s jerking back and forth,
3984,DEF,arviqtaartuq,it’s moving side to side’qevliqtaartuq it’s sparkling,
